,baseMean,log2FoldChange,lfcSE,pvalue,padj,Genes,Sig,Labl
Tcim,2744.345628,1.83E-05,0.001442651,0.05875883,0.930500991,Tcim,No,NA
Trip13,16.16632925,-4.24E-06,0.001442687,0.059628405,0.930500991,Trip13,No,NA
Samd10,19.88967428,7.53E-06,0.001442682,0.05999915,0.935421129,Samd10,No,NA
Fn1,597.056665,-9.55E-06,0.001442675,0.06017913,0.9373608,Fn1,No,NA
Adrb2,199.7622234,-1.34E-05,0.001442679,0.06031496,0.938351197,Adrb2,No,NA
Clip3,46.859957,-8.96E-06,0.001442671,0.060409592,0.938351197,Clip3,No,NA
Ifit3b,282.7772251,-5.17E-06,0.001442638,0.060372584,0.938351197,Ifit3b,No,NA
Pla2g2d,30.69561096,7.75E-06,0.001442682,0.060616733,0.939566466,Pla2g2d,No,NA
Ttc27,373.7478476,2.35E-05,0.001442573,0.060654922,0.939566466,Ttc27,No,NA
Ube2a,800.5815835,2.66E-05,0.00144254,0.06054894,0.939566466,Ube2a,No,NA
Irs3,2316.364187,-4.29E-05,0.001442819,0.060794082,0.940858138,Irs3,No,NA
Cntfr,119.0356587,-8.79E-06,0.001442678,0.061021345,0.943509692,Cntfr,No,NA
Gimap1,33.22808305,-5.37E-06,0.001442689,0.061259613,0.946081966,Gimap1,No,NA
Gm45187,335.9553526,2.28E-05,0.001442651,0.061299875,0.946081966,Gm45187,No,NA
Lyar,556.1934002,2.46E-05,0.001442561,0.061426906,0.947175946,Lyar,No,NA
6430562O15Rik,9.900994549,-4.08E-06,0.00144269,0.061719971,0.949563291,6430562O15Rik,No,NA
Anks3,410.1355729,-2.30E-05,0.001442576,0.062197917,0.949563291,Anks3,No,NA
Atl2,4027.847635,5.03E-05,0.001442937,0.061751754,0.949563291,Atl2,No,NA
Fktn,783.7536069,4.42E-05,0.001442779,0.061907052,0.949563291,Fktn,No,NA
Gm15972,30.40511457,7.73E-06,0.001442682,0.062187155,0.949563291,Gm15972,No,NA
Gm16278,7.74465958,4.00E-06,0.001442691,0.062200927,0.949563291,Gm16278,No,NA
Gm36669,6.083028346,3.10E-06,0.001442693,0.062138926,0.949563291,Gm36669,No,NA
Mrpl47,399.6934005,2.34E-05,0.001442691,0.061902494,0.949563291,Mrpl47,No,NA
Rpl32,4415.058119,-3.65E-06,0.001442222,0.062135768,0.949563291,Rpl32,No,NA
Rps14,8467.767068,3.82E-05,0.001442369,0.061763472,0.949563291,Rps14,No,NA
Vps13c,6997.734726,3.00E-05,0.001442494,0.061980602,0.949563291,Vps13c,No,NA
Aprt,188.2483805,1.24E-05,0.001442652,0.062570356,0.951757735,Aprt,No,NA
Sirt5,469.1751427,-2.29E-05,0.001442551,0.062551846,0.951757735,Sirt5,No,NA
Snhg5,1167.769921,-1.39E-05,0.001442652,0.062543376,0.951757735,Snhg5,No,NA
Tm4sf1,269.4117453,-9.48E-06,0.001442674,0.062422375,0.951757735,Tm4sf1,No,NA
1700001G17Rik,6.12214894,3.59E-06,0.001442692,0.062775846,0.952307325,1700001G17Rik,No,NA
Eri1,430.08566,3.55E-05,0.001442722,0.062739547,0.952307325,Eri1,No,NA
Mcm4,382.5602226,1.42E-05,0.00144265,0.062704892,0.952307325,Mcm4,No,NA
Eif3b,6499.020502,0.00014596,0.001445774,0.062859036,0.952712565,Eif3b,No,NA
Aph1c,69.73364695,1.15E-05,0.001442665,0.063110492,0.952863134,Aph1c,No,NA
Mgat4a,279.8004594,-2.47E-05,0.001442669,0.063151401,0.952863134,Mgat4a,No,NA
Mob3b,805.328111,6.08E-06,0.001442557,0.063051604,0.952863134,Mob3b,No,NA
Mrps15,1917.226633,4.36E-05,0.001442264,0.063000523,0.952863134,Mrps15,No,NA
Plac9b,15.9795387,-4.40E-06,0.00144269,0.063049736,0.952863134,Plac9b,No,NA
Kif14,11.981095,-5.46E-06,0.001442689,0.063388771,0.95558997,Kif14,No,NA
Gm50205,4.702696365,3.16E-06,0.001442693,0.063473168,0.956007918,Gm50205,No,NA
Gm25026,6.008164851,-3.63E-06,0.001442692,0.063594663,0.956983385,Gm25026,No,NA
Gm19582,6.063527411,3.07E-06,0.001442693,0.063932637,0.961211809,Gm19582,No,NA
Gm44672,10.55656675,4.66E-06,0.00144269,0.06426068,0.961592979,Gm44672,No,NA
mt-Rnr2,124520.2421,-1.18E-05,0.001442662,0.064252108,0.961592979,mt-Rnr2,No,NA
Synm,145.2394146,-9.51E-06,0.001442674,0.064059024,0.961592979,Synm,No,NA
Tbc1d25,202.9874769,-1.46E-05,0.001442623,0.064235277,0.961592979,Tbc1d25,No,NA
Tiam2,77.77442146,-1.06E-05,0.001442672,0.064240231,0.961592979,Tiam2,No,NA
Zfp984,263.9791528,2.80E-05,0.00144275,0.064300011,0.961592979,Zfp984,No,NA
Mtmr11,24.2402397,-4.92E-06,0.001442689,0.064528757,0.963331647,Mtmr11,No,NA
Ntsr2,298.2771546,-1.24E-05,0.001442659,0.064530486,0.963331647,Ntsr2,No,NA
H2-T23,1632.274102,-1.17E-05,0.001442663,0.064597114,0.963473671,H2-T23,No,NA
Amotl2,16213.90325,1.79E-05,0.001442621,0.064801024,0.963958091,Amotl2,No,NA
Fdxr,360.5716985,-3.68E-05,0.001442801,0.064695382,0.963958091,Fdxr,No,NA
Rpf1,392.5644519,2.30E-05,0.001442572,0.064761554,0.963958091,Rpf1,No,NA
1700086P04Rik,12.88577199,2.10E-06,0.001442685,0.065796061,0.965982375,1700086P04Rik,No,NA
A330074K22Rik,7.725960092,4.82E-06,0.001442692,0.06559592,0.965982375,A330074K22Rik,No,NA
Angel1,315.8989203,-2.02E-05,0.001442622,0.065770451,0.965982375,Angel1,No,NA
Cct4,4189.90927,4.00E-05,0.001442321,0.065232537,0.965982375,Cct4,No,NA
Epc2,754.7939765,6.85E-06,0.00144257,0.065551959,0.965982375,Epc2,No,NA
Gucy1a2,8.834927065,-4.30E-06,0.001442691,0.065634076,0.965982375,Gucy1a2,No,NA
Lncppara,21.093794,-7.04E-06,0.001442683,0.065217308,0.965982375,Lncppara,No,NA
Nim1k,60.69737408,1.45E-05,0.001442695,0.065474652,0.965982375,Nim1k,No,NA
Pik3c2a,1184.433093,3.36E-05,0.001442431,0.065299097,0.965982375,Pik3c2a,No,NA
Polg2,401.4780169,-1.19E-05,0.001442662,0.065180186,0.965982375,Polg2,No,NA
Ppp1cb,5762.184241,4.27E-05,0.001442268,0.065584961,0.965982375,Ppp1cb,No,NA
Slc16a2,107.9610315,-8.41E-06,0.001442679,0.065612716,0.965982375,Slc16a2,No,NA
Spry1,453.9301629,-1.25E-05,0.001442681,0.065785668,0.965982375,Spry1,No,NA
Tk1,16.34140398,-4.01E-06,0.001442691,0.065727673,0.965982375,Tk1,No,NA
Xrra1,24.19338914,1.24E-06,0.001442683,0.065422911,0.965982375,Xrra1,No,NA
Arhgap33,39.8425804,-6.19E-06,0.001442686,0.066049122,0.967420619,Arhgap33,No,NA
Csgalnact1,80.54960047,-9.11E-06,0.001442679,0.066368043,0.967420619,Csgalnact1,No,NA
Gm14810,12.97800946,4.59E-06,0.00144269,0.06635474,0.967420619,Gm14810,No,NA
Gm43197,208.9746396,-1.46E-05,0.001442644,0.066286282,0.967420619,Gm43197,No,NA
Gna12,2107.297221,-1.92E-05,0.00144228,0.066274042,0.967420619,Gna12,No,NA
Phc2,1143.530733,-4.32E-05,0.001442544,0.065955635,0.967420619,Phc2,No,NA
Renbp,54.30055198,-8.99E-06,0.001442682,0.066467514,0.967420619,Renbp,No,NA
Rpl29-ps2,9.56403974,-3.85E-06,0.00144269,0.066447637,0.967420619,Rpl29-ps2,No,NA
Sox17,187.9151537,-7.43E-06,0.001442682,0.066157907,0.967420619,Sox17,No,NA
Unc45b,124.7087073,-1.14E-05,0.001442673,0.066256538,0.967420619,Unc45b,No,NA
Gm31508,5.065224343,3.25E-06,0.001442693,0.066635029,0.969022676,Gm31508,No,NA
Angptl3,89.89263883,1.92E-05,0.00144268,0.066847171,0.969600106,Angptl3,No,NA
Gm38279,14.90297176,-4.43E-06,0.00144269,0.066749774,0.969600106,Gm38279,No,NA
Mfsd6,48.18444786,-2.03E-05,0.001442742,0.066840289,0.969600106,Mfsd6,No,NA
Gm45684,6.528928443,-3.09E-06,0.001442692,0.067038977,0.970384859,Gm45684,No,NA
Hsdl2,7589.018591,2.66E-05,0.001442526,0.067073848,0.970384859,Hsdl2,No,NA
Podn,2473.758005,1.28E-05,0.001442656,0.066967817,0.970384859,Podn,No,NA
Bbs2,382.6217193,-6.14E-06,0.001442588,0.067201075,0.970560728,Bbs2,No,NA
Zfp850,14.93987645,3.90E-06,0.001442688,0.067193897,0.970560728,Zfp850,No,NA
1700055D18Rik,80.21021555,9.04E-06,0.001442677,0.067494068,0.970690539,1700055D18Rik,No,NA
Cd248,71.60866023,-8.82E-06,0.001442678,0.067334818,0.970690539,Cd248,No,NA
Elf4,66.3904564,-5.76E-06,0.00144267,0.06755532,0.970690539,Elf4,No,NA
Mrps9,1121.466971,8.09E-07,0.001442225,0.067537686,0.970690539,Mrps9,No,NA
Mxra7,62.87926759,-7.95E-06,0.00144268,0.067362361,0.970690539,Mxra7,No,NA
Rps2,18063.02836,3.99E-05,0.001442312,0.067443417,0.970690539,Rps2,No,NA
8430406P12Rik,8.16137423,2.05E-06,0.00144269,0.067891574,0.973035658,8430406P12Rik,No,NA
Gdf11,16.26425162,-4.22E-06,0.001442691,0.067865503,0.973035658,Gdf11,No,NA
Spon1,7649.463244,-9.11E-06,0.001442675,0.06783422,0.973035658,Spon1,No,NA
Mup7,6.324823479,-2.65E-06,0.001442692,0.067975159,0.973406591,Mup7,No,NA
2510017J16Rik,10.40494438,-4.11E-06,0.001442691,0.068032868,0.973406659,2510017J16Rik,No,NA
Egr3,247.6384205,-1.01E-05,0.00144267,0.068215403,0.974365479,Egr3,No,NA
Xpo1,2014.771343,4.37E-05,0.001442233,0.06816789,0.974365479,Xpo1,No,NA
Epor,25.88182534,-6.18E-06,0.001442686,0.068330755,0.975187395,Epor,No,NA
Abca8b,235.2599382,-1.21E-05,0.001442659,0.068642403,0.977856232,Abca8b,No,NA
Coro6,69.46134459,-7.85E-06,0.00144268,0.068970673,0.977856232,Coro6,No,NA
Fam3c,874.4859409,2.40E-05,0.001442318,0.069039467,0.977856232,Fam3c,No,NA
Hnrnph3,1230.089336,2.32E-05,0.001442564,0.068579818,0.977856232,Hnrnph3,No,NA
Kif26a,266.0779174,-1.04E-05,0.001442675,0.069029658,0.977856232,Kif26a,No,NA
Npl,84.75007347,1.18E-05,0.001442662,0.068874657,0.977856232,Npl,No,NA
Nufip1,254.9668758,-1.71E-05,0.001442623,0.068870203,0.977856232,Nufip1,No,NA
Sema7a,179.1746013,-7.02E-06,0.001442683,0.068909816,0.977856232,Sema7a,No,NA
Slc16a13,44.41439309,-7.26E-06,0.001442682,0.068916208,0.977856232,Slc16a13,No,NA
Chodl,9.665230421,-3.99E-06,0.001442691,0.069215801,0.978186725,Chodl,No,NA
Fbxo3,2436.079227,1.85E-05,0.001442318,0.069236763,0.978186725,Fbxo3,No,NA
Rpl27a,2617.780162,0.000316904,0.001460512,0.069160766,0.978186725,Rpl27a,No,NA
Rxylt1,1273.606837,4.88E-05,0.001442538,0.069478636,0.980782517,Rxylt1,No,NA
2900027M19Rik,10.1999157,-3.63E-06,0.001442686,0.070023118,0.98329666,2900027M19Rik,No,NA
Ank1,15.88858716,-4.26E-06,0.001442687,0.07041451,0.98329666,Ank1,No,NA
Arpc1b,4876.315798,-2.54E-05,0.001442456,0.069991914,0.98329666,Arpc1b,No,NA
Cysltr1,8.406629723,-4.10E-06,0.001442691,0.070050663,0.98329666,Cysltr1,No,NA
Ddx46,1927.678516,2.95E-05,0.001442521,0.06977378,0.98329666,Ddx46,No,NA
Diras2,4.702117908,-2.06E-06,0.001442694,0.070317519,0.98329666,Diras2,No,NA
Gm43300,52.10493658,-9.76E-06,0.00144267,0.070322557,0.98329666,Gm43300,No,NA
Gucy1a1,129.461674,-8.32E-06,0.001442678,0.070294312,0.98329666,Gucy1a1,No,NA
Il17re,182.2016839,1.06E-05,0.001442671,0.070150005,0.98329666,Il17re,No,NA
Slc4a11,32.48712566,-8.81E-06,0.001442686,0.069850065,0.98329666,Slc4a11,No,NA
Tigd5,25.42293134,-6.11E-06,0.001442685,0.070239653,0.98329666,Tigd5,No,NA
Tox,6.6275579,-3.81E-06,0.001442692,0.069845685,0.98329666,Tox,No,NA
Vmn1r233,4.904832259,-2.57E-06,0.001442693,0.070380714,0.98329666,Vmn1r233,No,NA
Cyb561,30.9497271,-4.12E-06,0.001442686,0.070788417,0.983725193,Cyb561,No,NA
Dleu2,180.65935,-3.90E-05,0.001442862,0.070788741,0.983725193,Dleu2,No,NA
Gm26621,23.72238264,7.22E-06,0.00144268,0.070670868,0.983725193,Gm26621,No,NA
Kif22,20.34987137,-4.72E-06,0.001442692,0.07050743,0.983725193,Kif22,No,NA
Nptxr,206.0223588,-1.18E-05,0.001442678,0.070795091,0.983725193,Nptxr,No,NA
Olfr1438-ps1,62.08565891,-4.69E-06,0.001442677,0.070718789,0.983725193,Olfr1438-ps1,No,NA
Meak7,211.1933853,-9.73E-06,0.001442602,0.070893924,0.984287744,Meak7,No,NA
Alyref2,65.83384302,-1.07E-05,0.001442659,0.07103586,0.984637571,Alyref2,No,NA
Pcdh17,141.762653,-6.49E-06,0.001442685,0.07099883,0.984637571,Pcdh17,No,NA
Lmo2,59.5578129,-8.81E-06,0.001442679,0.071103662,0.984768205,Lmo2,No,NA
1300014J16Rik,21.88523733,-5.57E-06,0.001442687,0.073402902,0.986098935,1300014J16Rik,No,NA
Aldh3b3,37.49821689,-8.09E-06,0.001442675,0.073356475,0.986098935,Aldh3b3,No,NA
B230208H11Rik,174.5239426,-1.67E-05,0.001442623,0.072890804,0.986098935,B230208H11Rik,No,NA
Ctnnbip1,655.8607242,-3.31E-05,0.001442674,0.07337717,0.986098935,Ctnnbip1,No,NA
Dgke,460.0295772,-1.82E-05,0.00144258,0.072092797,0.986098935,Dgke,No,NA
Dpysl2,130.3446167,-1.30E-05,0.001442652,0.07250286,0.986098935,Dpysl2,No,NA
Dvl3,830.7041818,-2.47E-05,0.001442581,0.073208636,0.986098935,Dvl3,No,NA
Eif2b3,1018.717054,2.29E-05,0.001442563,0.072801733,0.986098935,Eif2b3,No,NA
Git1,1373.679498,-2.12E-05,0.00144225,0.073395342,0.986098935,Git1,No,NA
Gm13166,6.253825333,3.78E-06,0.001442691,0.072874262,0.986098935,Gm13166,No,NA
Gm16348,5.295354431,-3.61E-06,0.001442692,0.071514054,0.986098935,Gm16348,No,NA
Gm28856,4.825298147,3.29E-06,0.001442692,0.072005593,0.986098935,Gm28856,No,NA
Gm9978,23.71558627,-6.57E-06,0.001442687,0.072578228,0.986098935,Gm9978,No,NA
Gng12,4190.102468,-1.62E-05,0.001442627,0.07347954,0.986098935,Gng12,No,NA
H3f3aos,20.19387886,-6.66E-06,0.001442683,0.072608984,0.986098935,H3f3aos,No,NA
Hspb8,5968.697375,-2.11E-05,0.001442455,0.072969956,0.986098935,Hspb8,No,NA
Itih4,216.8533968,7.79E-06,0.00144268,0.072798006,0.986098935,Itih4,No,NA
Klhl4,45.88429059,-7.58E-06,0.001442683,0.072945169,0.986098935,Klhl4,No,NA
mt-Co2,344179.654,-1.53E-05,0.001442634,0.072627037,0.986098935,mt-Co2,No,NA
Mxd4,5049.331915,-1.03E-05,0.001442426,0.072992735,0.986098935,Mxd4,No,NA
Ncaph,37.95412684,-6.95E-06,0.001442682,0.072274353,0.986098935,Ncaph,No,NA
Ndrg4,18.55820373,5.70E-06,0.001442687,0.072003683,0.986098935,Ndrg4,No,NA
Plekha3,1077.067884,-8.84E-06,0.001442267,0.073191604,0.986098935,Plekha3,No,NA
Ppp2ca,12840.8814,3.49E-05,0.001442379,0.073440417,0.986098935,Ppp2ca,No,NA
Rassf10,7.372668601,-4.01E-06,0.001442691,0.072213875,0.986098935,Rassf10,No,NA
Rcc1l,538.6631167,-3.19E-05,0.001442571,0.072365657,0.986098935,Rcc1l,No,NA
Reep3,1947.148363,-0.000139455,0.001445383,0.072606293,0.986098935,Reep3,No,NA
Sema6a,213.2015617,-9.58E-06,0.001442672,0.07138919,0.986098935,Sema6a,No,NA
Snhg11,5172.448513,-1.21E-05,0.001442657,0.07255371,0.986098935,Snhg11,No,NA
Stag1,1694.754469,3.03E-05,0.001442612,0.072977015,0.986098935,Stag1,No,NA
Tafa1,5.358797167,4.31E-06,0.001442693,0.071680192,0.986098935,Tafa1,No,NA
Tagln2,433.7585438,-1.64E-05,0.00144269,0.071313532,0.986098935,Tagln2,No,NA
Tbx2,42.48543319,-7.84E-06,0.001442687,0.073460156,0.986098935,Tbx2,No,NA
Tcf4,2213.597712,-2.34E-05,0.001442554,0.07269546,0.986098935,Tcf4,No,NA
Tmigd1,41.69124973,-5.23E-06,0.001442688,0.071859237,0.986098935,Tmigd1,No,NA
Ulbp1,30.5022599,-5.09E-06,0.001442688,0.0724141,0.986098935,Ulbp1,No,NA
Wdr35,417.7112866,1.99E-05,0.001442568,0.07184213,0.986098935,Wdr35,No,NA
Zfp612,130.0196712,1.09E-05,0.001442665,0.071618169,0.986098935,Zfp612,No,NA
Zfp938,143.9520025,3.04E-06,0.001442623,0.073051452,0.986098935,Zfp938,No,NA
Gm38043,10.21172197,3.93E-06,0.001442691,0.073793965,0.988745348,Gm38043,No,NA
Gm48740,12.90996299,-5.65E-06,0.001442687,0.073785669,0.988745348,Gm48740,No,NA
Emilin1,197.5642478,-9.82E-06,0.001442673,0.074102481,0.990653153,Emilin1,No,NA
Ppip5k1,6266.120319,8.07E-06,0.001442188,0.074074513,0.990653153,Ppip5k1,No,NA
Rassf7,113.2457558,1.12E-05,0.001442682,0.074171257,0.990653153,Rassf7,No,NA
Tm6sf1,63.11448842,-7.73E-06,0.001442679,0.074137962,0.990653153,Tm6sf1,No,NA
Cip2a,44.24404485,8.39E-06,0.001442676,0.0743503,0.991322886,Cip2a,No,NA
Cyld,1237.194463,2.89E-05,0.001442477,0.074472343,0.991322886,Cyld,No,NA
Gm21962,12.68134301,6.11E-06,0.00144269,0.074416473,0.991322886,Gm21962,No,NA
Gm31258,12.07625504,-4.43E-06,0.00144269,0.07445609,0.991322886,Gm31258,No,NA
Gm38162,25.05809854,3.69E-06,0.00144268,0.07451523,0.991322886,Gm38162,No,NA
Acot4,521.3125534,1.43E-05,0.00144264,0.074670725,0.992608712,Acot4,No,NA
Gm10433,14.45023966,-4.35E-06,0.001442689,0.074806285,0.992845971,Gm10433,No,NA
Tubb2b,51.40929158,-5.38E-06,0.001442685,0.074801535,0.992845971,Tubb2b,No,NA
Gm20172,5.538064907,-1.32E-06,0.001442694,0.074901585,0.993329269,Gm20172,No,NA
Aplnr,170.0306,-7.22E-06,0.001442684,0.075024418,0.994176669,Aplnr,No,NA
Car5a,7.092181801,-3.25E-06,0.001442692,0.07517242,0.994481369,Car5a,No,NA
Dpysl3,121.2170339,-9.97E-06,0.001442675,0.075205241,0.994481369,Dpysl3,No,NA
Gm43692,5.270017419,2.95E-06,0.001442693,0.075283224,0.994481369,Gm43692,No,NA
Pfdn4,199.1437055,1.95E-05,0.001442595,0.07523987,0.994481369,Pfdn4,No,NA
Mrpl35,684.0589009,-0.000111163,0.001444506,0.075445422,0.99584415,Mrpl35,No,NA
Gm44694,11.11410273,-3.25E-06,0.001442692,0.075651142,0.996221012,Gm44694,No,NA
Hoxa2,27.92975468,-6.37E-06,0.001442682,0.075632511,0.996221012,Hoxa2,No,NA
Tcf15,76.46745544,-8.24E-06,0.001442687,0.075573824,0.996221012,Tcf15,No,NA
Pms2,142.6618607,1.33E-05,0.001442648,0.075730533,0.996488576,Pms2,No,NA
Brd3os,38.50470159,-6.07E-06,0.001442669,0.075857227,0.997377679,Brd3os,No,NA
Ptgir,23.56456678,-5.84E-06,0.001442685,0.076027763,0.998064072,Ptgir,No,NA
Rasl11b,648.9267302,9.29E-06,0.001442672,0.075974353,0.998064072,Rasl11b,No,NA
Akr1c14,41.61645076,-5.27E-06,0.001442686,0.076291732,0.998173514,Akr1c14,No,NA
Arhgef6,712.3859952,1.65E-05,0.001442622,0.077184813,0.998173514,Arhgef6,No,NA
Derl1,12941.94756,3.15E-05,0.001442429,0.077038844,0.998173514,Derl1,No,NA
Efr3b,68.89404877,-6.71E-06,0.001442683,0.076231193,0.998173514,Efr3b,No,NA
Filip1,107.8431643,-8.41E-06,0.001442676,0.077247555,0.998173514,Filip1,No,NA
Gbp4,149.1508174,-1.07E-05,0.001442679,0.077265677,0.998173514,Gbp4,No,NA
Gm14444,6.648169499,2.11E-06,0.00144269,0.076570007,0.998173514,Gm14444,No,NA
Gm45231,17.78222306,-6.58E-06,0.001442693,0.077323219,0.998173514,Gm45231,No,NA
Gm47461,14.85205058,-4.88E-06,0.001442689,0.076107361,0.998173514,Gm47461,No,NA
Gpx8,1074.496965,-1.42E-05,0.00144264,0.077337885,0.998173514,Gpx8,No,NA
Hpf1,469.2708404,2.63E-05,0.00144252,0.076947245,0.998173514,Hpf1,No,NA
Lgi1,14.53242484,-3.56E-06,0.001442692,0.076917253,0.998173514,Lgi1,No,NA
Mar-07,1886.358086,2.96E-05,0.00144246,0.076989022,0.998173514,Mar-07,No,NA
Mc5r,100.8713003,-7.33E-06,0.00144268,0.076873838,0.998173514,Mc5r,No,NA
Mup17,17.93495328,-4.23E-06,0.00144269,0.0769087,0.998173514,Mup17,No,NA
Phactr2,1267.270008,4.07E-05,0.001442858,0.077100339,0.998173514,Phactr2,No,NA
Pop1,191.4571007,-4.57E-06,0.001442558,0.077255615,0.998173514,Pop1,No,NA
Ppp1r3f,68.84160534,1.29E-05,0.001442651,0.076861299,0.998173514,Ppp1r3f,No,NA
Procr,36.49924788,-4.65E-06,0.001442689,0.076421979,0.998173514,Procr,No,NA
Sbsn,1798.583301,1.17E-05,0.001442657,0.076860417,0.998173514,Sbsn,No,NA
Sfswap,1371.413085,-2.73E-05,0.001442495,0.076225538,0.998173514,Sfswap,No,NA
Snx25,517.0842907,1.72E-05,0.001442596,0.076545035,0.998173514,Snx25,No,NA
1110059E24Rik,377.8481477,2.19E-05,0.001442588,0.078023432,0.998461715,1110059E24Rik,No,NA
Ahsa1,2268.990913,2.66E-05,0.001442502,0.078070484,0.998461715,Ahsa1,No,NA
Akt1,1996.936905,-4.01E-05,0.0014426,0.077745954,0.998461715,Akt1,No,NA
C1qtnf6,42.95094717,-6.19E-06,0.001442685,0.077912468,0.998461715,C1qtnf6,No,NA
Cpox,394.029692,1.76E-05,0.00144261,0.077741573,0.998461715,Cpox,No,NA
Fam185a,208.4180973,1.56E-05,0.001442612,0.077949306,0.998461715,Fam185a,No,NA
Gm49600,7.349335959,3.99E-06,0.001442691,0.07806244,0.998461715,Gm49600,No,NA
Paxx,572.5667242,-3.16E-05,0.001442629,0.077611517,0.998461715,Paxx,No,NA
Pkp2,3781.178859,1.35E-05,0.001442645,0.077903139,0.998461715,Pkp2,No,NA
Rps19-ps3,5.526152213,3.97E-06,0.001442693,0.077831509,0.998461715,Rps19-ps3,No,NA
Syce2,26.51092719,-6.67E-06,0.001442683,0.077984432,0.998461715,Syce2,No,NA
Tmem248,1611.47556,3.14E-05,0.001442067,0.077796894,0.998461715,Tmem248,No,NA
Itsn1,2631.377826,2.20E-05,0.001442498,0.078138286,0.998571779,Itsn1,No,NA
Aldh8a1,4.828994859,-3.62E-06,0.001442692,0.07827955,0.998863644,Aldh8a1,No,NA
Kcnj8,142.8706337,-1.73E-05,0.001442713,0.078227866,0.998863644,Kcnj8,No,NA
,104095.7807,-2.96E-07,0.001442628,0.963139015,0.999821526,,No,NA
0610009B22Rik,694.5453841,-2.49E-06,0.001442508,0.717059066,0.999821526,0610009B22Rik,No,NA
0610009E02Rik,13.63279332,7.03E-07,0.001442687,0.846204106,0.999821526,0610009E02Rik,No,NA
0610009L18Rik,93.92815747,-2.92E-06,0.001442635,0.660068444,0.999821526,0610009L18Rik,No,NA
0610010F05Rik,1306.822093,6.81E-06,0.001442415,0.669593631,0.999821526,0610010F05Rik,No,NA
0610010K14Rik,338.6756382,-1.44E-05,0.001442602,0.923345961,0.999821526,0610010K14Rik,No,NA
0610012G03Rik,1044.748939,2.39E-06,0.001442517,0.977495306,0.999821526,0610012G03Rik,No,NA
0610025J13Rik,12.91136943,-2.26E-06,0.001442687,0.371601802,0.999821526,0610025J13Rik,No,NA
0610030E20Rik,876.9154569,2.35E-05,0.001442649,0.797268335,0.999821526,0610030E20Rik,No,NA
0610040B10Rik,67.54733585,9.77E-07,0.001442641,0.87659509,0.999821526,0610040B10Rik,No,NA
0610043K17Rik,17.26985451,2.39E-06,0.001442685,0.394520101,0.999821526,0610043K17Rik,No,NA
1010001B22Rik,26.9430874,-1.62E-06,0.001442675,0.682916842,0.999821526,1010001B22Rik,No,NA
1010001N08Rik,43.47004129,6.60E-06,0.001442678,0.188821552,0.999821526,1010001N08Rik,No,NA
1110002L01Rik,238.5951274,1.17E-05,0.001442597,0.443016351,0.999821526,1110002L01Rik,No,NA
1110004F10Rik,1982.540904,1.65E-05,0.001442106,0.485271851,0.999821526,1110004F10Rik,No,NA
1110006O24Rik,50.6667284,-1.48E-06,0.001442657,0.863254322,0.999821526,1110006O24Rik,No,NA
1110008P14Rik,1322.330927,-9.24E-06,0.001442627,0.229864372,0.999821526,1110008P14Rik,No,NA
1110012L19Rik,427.1417904,-6.18E-06,0.001442478,0.62577848,0.999821526,1110012L19Rik,No,NA
1110013H19Rik,23.93022187,1.87E-06,0.001442673,0.708302189,0.999821526,1110013H19Rik,No,NA
1110018N20Rik,179.0693764,1.81E-06,0.00144264,0.776390097,0.999821526,1110018N20Rik,No,NA
1110019D14Rik,165.0947147,4.38E-06,0.001442597,0.994274956,0.999821526,1110019D14Rik,No,NA
1110020A21Rik,31.80207627,-5.79E-07,0.001442675,0.988312253,0.999821526,1110020A21Rik,No,NA
1110025M09Rik,17.1046404,3.41E-06,0.001442681,0.318112664,0.999821526,1110025M09Rik,No,NA
1110032A03Rik,1340.350279,-3.22E-05,0.001442555,0.834790723,0.999821526,1110032A03Rik,No,NA
1110038B12Rik,137.1534499,1.15E-05,0.001442611,0.640802259,0.999821526,1110038B12Rik,No,NA
1110038F14Rik,520.1577371,1.33E-05,0.001442515,0.254520826,0.999821526,1110038F14Rik,No,NA
1110046J04Rik,39.92205151,2.96E-06,0.001442664,0.37592943,0.999821526,1110046J04Rik,No,NA
1110051M20Rik,91.22716302,1.70E-06,0.001442637,0.793439969,0.999821526,1110051M20Rik,No,NA
1110059G10Rik,340.8457379,1.10E-05,0.001442503,0.674726646,0.999821526,1110059G10Rik,No,NA
1110065P20Rik,555.236438,-1.51E-05,0.001442614,0.105734499,0.999821526,1110065P20Rik,No,NA
1190005I06Rik,535.1298882,9.75E-07,0.001442596,0.909022069,0.999821526,1190005I06Rik,No,NA
1190007I07Rik,174.5693289,1.48E-05,0.001442631,0.085405854,0.999821526,1190007I07Rik,No,NA
1200007C13Rik,35.3663375,-3.05E-06,0.001442682,0.352220362,0.999821526,1200007C13Rik,No,NA
1300002E11Rik,277.5900824,-1.06E-05,0.001442586,0.69970857,0.999821526,1300002E11Rik,No,NA
1300017J02Rik,6.089373724,1.81E-06,0.001442692,0.249757283,0.999821526,1300017J02Rik,No,NA
1500002F19Rik,6.684408051,8.57E-07,0.001442693,0.4781365,0.999821526,1500002F19Rik,No,NA
1500004A13Rik,16.34537297,3.57E-07,0.00144268,0.913631911,0.999821526,1500004A13Rik,No,NA
1500005C15Rik,10.01537401,2.42E-06,0.001442687,0.34911901,0.999821526,1500005C15Rik,No,NA
